Wall time,Step,Value
1634684925.5035791,10001,-234.8405303955078
1634684963.526112,20001,-189.22396850585938
1634685007.9916863,30001,-166.91868591308594
1634685055.1590583,40001,-152.6654052734375
1634685099.1912394,50001,-141.69039916992188
1634685139.9340146,60001,-133.7488250732422
1634685184.7443547,70001,-123.99495697021484
1634685230.1572993,80001,-119.29774475097656
1634685273.4085546,90001,-120.48435974121094
1634685318.627317,100001,-114.23750305175781
1634685364.7559521,110001,-99.1665267944336
1634685410.0798693,120001,-78.20549774169922
1634685453.5750382,130001,-74.86849975585938
1634685502.9937212,140001,-64.65901184082031
1634685547.7791407,150001,-48.509151458740234
1634685591.05378,160001,-18.18406867980957
1634685633.9146836,170001,-7.926609516143799
1634685675.1357658,180001,7.438168048858643
1634685716.6764095,190001,36.42671203613281
1634685759.3488872,200001,71.27979278564453
1634685798.0094907,210001,107.19877624511719
1634685840.068694,220001,100.11499786376953
1634685881.2662199,230001,98.27739715576172
1634685922.12947,240001,99.4637451171875
1634685966.6836476,250001,85.65322875976562
1634686005.720973,260001,95.35322570800781
1634686046.2534254,270001,85.3653564453125
1634686083.8106298,280001,89.20954895019531
1634686120.8983738,290001,95.77330780029297
1634686157.9097805,300001,107.97686004638672
1634686194.5906348,310001,121.8388671875
1634686231.2500892,320001,106.47078704833984
1634686268.9708755,330001,96.42488861083984
1634686304.4830287,340001,93.67889404296875
1634686339.9238129,350001,98.8845443725586
1634686376.2312765,360001,112.41644287109375
1634686414.7255385,370001,97.10819244384766
1634686457.5131738,380001,74.61338806152344
1634686504.353552,390001,76.13663482666016
1634686552.0230036,400001,67.43464660644531
1634686590.8050122,410001,68.33808135986328
1634686629.4358883,420001,106.97257232666016
1634686669.6548176,430001,105.96247100830078
1634686706.277207,440001,66.46879577636719
1634686744.4908876,450001,70.62189483642578
1634686779.794821,460001,23.836734771728516
1634686815.4257224,470001,-51.61560821533203
1634686851.4729805,480001,-78.08795166015625
1634686886.6568327,490001,-84.30370330810547
